code,title,slug,url,contributor,game_name,code,stamp,mainboard_type,mainboard_circled_letters,mainboard_panel_position,mainboard_calendar,mainboard_year,mainboard_month,mainboard_week,u1_role,u1_kind,u1_label,u1_manufacturer,u1_calendar,u1_year,u1_month,u1_week,u2_role,u2_kind,u2_label,u2_manufacturer,u2_calendar,u2_year,u2_month,u2_week,u3_role,u3_kind,u3_label,u3_manufacturer,u3_calendar,u3_year,u3_month,u3_week,u4_role,u4_kind,u4_label,u4_manufacturer,u4_calendar,u4_year,u4_month,u4_week,u5_role,u5_kind,u5_label,u5_manufacturer,u5_calendar,u5_year,u5_month,u5_week,u6_role,u6_kind,u6_label,u6_manufacturer,u6_calendar,u6_year,u6_month,u6_week,u7_role,u7_kind,u7_label,u7_manufacturer,u7_calendar,u7_year,u7_month,u7_week,x1_role,x1_kind,x1_label,x1_manufacturer,x1_calendar,x1_year,x1_month,x1_week,battery_kind,battery_label,battery_manufacturer,battery_calendar,battery_year,battery_month,battery_week,dump_crc32,dump_md5,dump_sha1,dump_sha256
DMG-C8E-0,Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-C8E-0/mattcurrie-1.html,mattcurrie,"Incredible Crash Dummies, The (USA, Europe)",DMG-C8-USA,22,DMG-BEAN-02,B,1,October/1992,1992,October,,ROM,LH530800,DMG-C8E-0 S LH5308KZ JAPAN C1 9243 E,Sharp,Week 43/1992,1992,,43,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9223 3 A,Sharp,Week 23/1992,1992,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CEX-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CEX-0/ikk5-1.html,ikk5,"Caesars Palace (Europe) (En,Fr,De,Es,It)",DMG-CE-FAH,23,DMG-BEAN-02,B,2,April/1992,1992,April,,ROM,LH530800,DMG-CEX-0 S LH5308Z0 JAPAN C1 9214 E,Sharp,Week 14/1992,1992,,14,Mapper,MBC1B,Nintendo DMG MBC1B N 9208BA089,NEC,Week 8/1992,1992,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CIE-0,Entry #1,beckybecky125-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CIE-0/beckybecky125-1.html,beckybecky125,"Yoshi's Cookie (USA, Europe)",DMG-CI-USA,23,DMG-BEAN-02,B,6,January/1993,1993,January,,ROM,LH530800,DMG-CIE-0 S LH5308YZ JAPAN C1 9309 D,Sharp,Week 9/1993,1993,,9,Mapper,MBC1B,DMG MBC1B Nintendo J9301BR,Motorola,Week 1/1993,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75336712,bc1a3848092bdc900c157996c29a7783,233dcc94d86951ddf167aaa82ec9b94b87b29e2d,fb29a19cae1b04bf0f3e20e9f9853d62a5b3bf536c8aece32943442d5bb0a049
DMG-CIE-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CIE-0/ikk5-1.html,ikk5,"Yoshi's Cookie (USA, Europe)",DMG-CI-FAH,22,DMG-BEAN-02,I,5,May/1993,1993,May,,ROM,LH530800,DMG-CIE-0 S LH5308YZ JAPAN C1 9322 D,Sharp,Week 22/1993,1993,,22,Mapper,MBC1B,DMG MBC1-B Nintendo P 3'35,Panasonic,March/1993,1993,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CIE-0,Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CIE-0/max-m-1.html,max-m,"Yoshi's Cookie (USA, Europe)",DMG-CI-EUR,22,DMG-BEAN-10,I,3,December/1997,1997,December,,ROM,μPD23C1001EUGW,DMG-CIE-0 C1 N-1001EUGW-J23 9804E7012,NEC,Week 4/1998,1998,,4,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9751 5 A,Sharp,Week 51/1997,1997,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CLE-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CLE-0/ikk5-1.html,ikk5,"Ninja Boy (USA, Europe)",DMG-CL-ESP,20,DMG-BEAN-02,I,2,September/1992,1992,September,,ROM,LH53514,DMG-CLE-0 S LH5314P5 JAPAN B1 9239 E,Sharp,Week 39/1992,1992,,39,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9226 3 A,Sharp,Week 26/1992,1992,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CMJ-0,Entry #1,marcao-cfh-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CMJ-0/marcao-cfh-1.html,marcao_cfh,Chibi Maruko-chan - Okozukai Daisakusen! (Japan),DMG-CMJ,22,DMG-BEAN-02,I,1,October/1991,1991,October,,ROM,LH53514,DMG-CMJ-0 S LH5314U2 JAPAN B1 9146 D,Sharp,Week 46/1991,1991,,46,Mapper,MBC1B,DMG MBC1B Nintendo S 9146 5 AA,Sharp,Week 46/1991,1991,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CNE-0,Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CNE-0/gekkio-1.html,gekkio,Operation C (USA),DMG-CN-USA,22,DMG-BEAN-01,B,6,December/1990,1990,December,,ROM,LH530800,DMG-CNE-0 S LH5308SL JAPAN C1 9052 D,Sharp,Week 52/1990,1990,,52,Mapper,MBC1B,DMG MBC1B Nintendo S 9103 5 A,Sharp,Week 3/1991,1991,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b6670e44cc2edc6fbf32fc78f499e774cf0802019480f2bf7bdb836ee15c433
DMG-CVJ-0,Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVJ-0/gekkio-1.html,gekkio,Dracula Densetsu (Japan),DMG-CVJ,23,DMG-BBA-02,I,2,October/1989,1989,October,,ROM,LH53515,DMG-CVJ-0 SHARP JAPAN B0 8941 D,Sharp,Week 41/1989,1989,,41,Mapper,MBC1B,Nintendo DMG MBC1B 8940AJ,NEC,Week 40/1989,1989,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8ba1f7cd9ee6cd14dca5132b651cf248e08ff7d4274c1d883fbaa5597309e5
DMG-CVJ-0,Entry #1,granmastro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVJ-0/granmastro-1.html,Granmastro,Dracula Densetsu (Japan),DMG-CVJ,,DMG-BBA-02,I,4,October/1989,1989,October,,ROM,LH53515,DMG-CVJ-0 SHARP JAPAN B0 8941 D,Sharp,Week 41/1989,1989,,41,Mapper,MBC1A,DMG MBC1A Nintendo S 8941 3 A,Sharp,Week 41/1989,1989,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CVX-0,Entry #1,3615retro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVX-0/3615retro-1.html,3615Retro,Castlevania - The Adventure (Europe),DMG-CV-FAH,22,DMG-BEAN-02,I,2,July/1991,1991,July,,ROM,LH53514,DMG-CVX-0 S LH5314E6 JAPAN B1 9129 D,Sharp,Week 29/1991,1991,,29,Mapper,MBC1B,DMG MBC1-B Nintendo P 1'75,Panasonic,July/1991,1991,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6977c265,7c0cbb81025deed9e32ecdca5f1bb482,d54888039344597fa038f2c5eedc0726dd35cc46,2658b85a1c9179adb495329013f03e00f25aa191b5462278739aff7aafdef3c7
DMG-CVX-0,Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVX-0/mattcurrie-1.html,mattcurrie,Castlevania - The Adventure (Europe),DMG-CV-NOE,27,DMG-BEAN-02,I,1,June/1991,1991,June,,ROM,LH53514,DMG-CVX-0 S LH5314E6 JAPAN B1 9127 D,Sharp,Week 27/1991,1991,,27,Mapper,MBC1B,Nintendo DMG MBC1B N 9109BA007,NEC,Week 9/1991,1991,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CWE-0,Entry #1,3615retro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CWE-0/3615retro-1.html,3615Retro,"Castlevania II - Belmont's Revenge (USA, Europe)",DMG-CW-FAH,22,DMG-BEAN-02,Ca,2,October/1992,1992,October,,ROM,TC531001CF,TOSHIBA 9249EAI TC531001CF DMG-CWE-0 C1 J566 JAPAN,Toshiba,Week 49/1992,1992,,49,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9249 1 A,Sharp,Week 49/1992,1992,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8875c8fe,7c65e9da405d2225d079f75e56276822,696b9ad1e9cfb7112977c9a7c05cf64fe8423d8a,17570ceec1b22153604622c4412d048dd8f7ccb4626daf9ddea96de8a062dbf2
DMG-CWJ-0,Entry #1,granmastro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CWJ-0/granmastro-1.html,Granmastro,Dracula Densetsu II (Japan),DMG-CWJ,,DMG-BEAN-02,I,4,June/1991,1991,June,,ROM,MN231100S-NLH,DMG-CWJ-0 C1 MN231100S-NLH 16651 P,Panasonic,,,,,Mapper,MBC1B,DMG MBC1B Nintendo S 9123 5 A,Sharp,Week 23/1991,1991,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-D7X-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-D7X-0/ikk5-1.html,ikk5,DuckTales 2 (Europe),DMG-D7-FAH,23,DMG-BEAN-02,I,6,August/1994,1994,August,,ROM,LH530800A,DMG-D7X-0 S LH531H2J JAPAN C1 9435 D,Sharp,Week 35/1994,1994,,35,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9431 3 A,Sharp,Week 31/1994,1994,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-D8E-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-D8E-0/ikk5-1.html,ikk5,"Pinball Dreams (USA, Europe)",DMG-D8-UKV,00,DMG-BEAN-02,Y,2,October/1996,1996,October,,ROM,LH530800A,DMG-D8E-0 S LH531H6A JAPAN C1 9642 E,Sharp,Week 42/1996,1996,,42,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9641 1 A,Sharp,Week 41/1996,1996,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DCX-0,Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DCX-0/mattcurrie-1.html,mattcurrie,Darkwing Duck (Europe),DMG-DC-AUS,22,DMG-BEAN-10,I,2,May/1998,1998,May,,ROM,LH530800A,DMG-DCX-0 S LH531HZ9 JAPAN C1 9824 E,Sharp,Week 24/1998,1998,,24,Mapper,MBC1B,DMG MBC1-B Nintendo P 8'33,Panasonic,March/1998,1998,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DDE-0,Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DDE-0/gekkio-1.html,gekkio,"Double Dragon (USA, Europe)",DMG-DD-USA,05,DMG-BEAN-01,B,3,June/1990,1990,June,,ROM,LH530800,DMG-DDE-0 S LH5308NH JAPAN C1 9029 E,Sharp,Week 29/1990,1990,,29,Mapper,MBC1B,Nintendo DMG MBC1B N 9019BA012,NEC,Week 19/1990,1990,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f902ab8674c3cd379438fbd54cfe7e87ca3ddf9727679547261d1b77db720b
DMG-DDE-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DDE-0/ikk5-1.html,ikk5,"Double Dragon (USA, Europe)",DMG-DD-FAH,22,DMG-BEAN-02,I,3,July/1991,1991,July,,ROM,LH530800,DMG-DDE-0 S LH5308NH JAPAN C1 9129 E,Sharp,Week 29/1991,1991,,29,Mapper,MBC1B,DMG MBC1B Nintendo S 9129 1 A,Sharp,Week 29/1991,1991,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DDE-0,Entry #1,jan-spakula-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DDE-0/jan-spakula-1.html,Jan Spakula,"Double Dragon (USA, Europe)",DMG-DD-UKV,23,DMG-BEAN-02,T,6,July/1991,1991,July,,ROM,LH530800,DMG-DDE-0 S LH5308NH JAPAN C1 9129 E,Sharp,Week 29/1991,1991,,29,Mapper,MBC1B,DMG MBC1-B Nintendo P 1'67,Panasonic,June/1991,1991,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DFE-0,Entry #1,3615retro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DFE-0/3615retro-1.html,3615Retro,"Kid Dracula (USA, Europe)",DMG-DF-FAH,22,DMG-BEAN-02,B,3,April/1993,1993,April,,ROM,,JAPAN DMG-DFE-0 D1 1P2 AK 9321 R18,Fujitsu,Week 21/1993,1993,,21,Mapper,MBC1B,DMG MBC1-B Nintendo P 3'10,Panasonic,January/1993,1993,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27294b7,24a6b4457a511cc667e9ac25417401ab,f186833a2ccec808210eb4ba669f08401f950e23,b0a1019b6199c923a6a764c15e7bf6d1bb0bef8a042c383f3e3ead74ab171ede
DMG-DFE-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DFE-0/ikk5-1.html,ikk5,"Kid Dracula (USA, Europe)",DMG-DF-UKV,23,DMG-BEAN-02,Ca,3,March/1993,1993,March,,ROM,,JAPAN DMG-DFE-0 D1 1P2 AK 9315 R13,Fujitsu,Week 15/1993,1993,,15,Mapper,MBC1B,Nintendo DMG MBC1B N 9314BA029,NEC,Week 14/1993,1993,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DFJ-0,Entry #1,der-gespenster-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DFJ-0/der-gespenster-1.html,Der Gespenster,Akumajou Special - Boku Dracula-kun (Japan),DMG-DFJ,22,DMG-BEAN-02,B,5,November/1992,1992,November,,ROM,LH532100,DMG-DFJ-0 S LH5321FL JAPAN D1 9249 D,Sharp,Week 49/1992,1992,,49,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9208 7 A,Sharp,Week 8/1992,1992,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DIJ-0,Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DIJ-0/mattcurrie-1.html,mattcurrie,Daiku no Gen-san - Ghost Building Company (Japan),DMG-DIJ,22,DMG-BEAN-02,I,2,May/1992,1992,May,,ROM,,DMG-DIJ-0 S LH532D17 JAPAN D1 9223 D,Sharp,Week 23/1992,1992,,23,Mapper,MBC1B,DMG MBC1B Nintendo J9217BR,Motorola,Week 17/1992,1992,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DLX-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DLX-0/ikk5-1.html,ikk5,Dragon's Lair - The Legend (Europe),DMG-DL-SCN,22,DMG-BEAN-02,I,6,November/1991,1991,November,,ROM,LH530800,DMG-DLX-0 S LH5308B9 JAPAN C1 9203 D,Sharp,Week 3/1992,1992,,3,Mapper,MBC1B,DMG MBC1B Nintendo S 9203 5 AB,Sharp,Week 3/1992,1992,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DTX-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DTX-0/ikk5-1.html,ikk5,DuckTales (Europe),DMG-DT-FAH,23,DMG-BEAN-02,I,6,June/1991,1991,June,,ROM,LH53514,DMG-DTX-0 S LH5314E8 JAPAN B1 9129 E,Sharp,Week 29/1991,1991,,29,Mapper,MBC1B,Nintendo DMG MBC1B N 9108BA021,NEC,Week 8/1991,1991,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DTX-0,Entry #1,louhike-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DTX-0/louhike-1.html,Louhike,DuckTales (Europe),DMG-DT-EUR,22,DMG-BEAN-10,Y,6,October/1997,1997,October,,ROM,LH53517,DMG-DTX-0 S LH5317VH JAPAN B1 9830 E,Sharp,Week 30/1998,1998,,30,Mapper,MBC1B,DMG MBC1-B Nintendo P 8'52,Panasonic,May/1998,1998,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DTX-0,Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DTX-0/mattcurrie-1.html,mattcurrie,DuckTales (Europe),DMG-DT-NOE,23,DMG-BEAN-02,I,1,March/1992,1992,March,,ROM,LH53514,DMG-DTX-0 S LH5314E8 JAPAN B1 9214 E,Sharp,Week 14/1992,1992,,14,Mapper,MBC1B,Nintendo DMG MBC1B N 9207BA053,NEC,Week 7/1992,1992,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-EAE-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-EAE-0/ikk5-1.html,ikk5,"Elevator Action (USA, Europe)",DMG-EA-NOE,23,DMG-BEAN-02,I,2,January/1992,1992,January,,ROM,LH53514,DMG-EAE-0 S LH5314ED JAPAN B1 9204 E,Sharp,Week 4/1992,1992,,4,Mapper,MBC1B,DMG MBC1B Nintendo J9151BR,Motorola,Week 51/1991,1991,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-ECJ-0,Entry #1,beckybecky125-1,https://gbhwdb.gekkio.fi/cartridges/DMG-ECJ-0/beckybecky125-1.html,beckybecky125,X (Japan),DMG-ECJ,23,DMG-GDAN-03,I,2,May/1992,1992,May,,ROM,,JAPAN DMG-ECJ-0 D1 2N2 AK 9220 R05,Fujitsu,Week 20/1992,1992,,20,Mapper,MBC2A,DMG MBC2-A Nintendo P 2'13,Panasonic,January/1992,1992,January,,Supervisor & Reset,MM1026A,1L51 26A,Mitsumi,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,92-02,,February/1992,1992,February,,75e1d268,988516a3d733132af304b1c6710a923a,c72f0b494ceba72db244266cb29e4d2b4d514263,d6b1e41a17244770ba3675efc73ea19cc049cb413bf6c29125b6983c6f800f61
DMG-EEE-0,Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-EEE-0/tobiasvl-1.html,tobiasvl,"Wario Blast Featuring Bomberman! (USA, Europe) (SGB Enhanced)",DMG-EE-UKV,23,DMG-BEAN-02,I,4,November/1994,1994,November,,ROM,TC532000BF,TOSHIBA 9448EAI TC532000BF DMG-EEE-0 D1 N875 JAPAN,Toshiba,Week 48/1994,1994,,48,Mapper,MBC1B,Nintendo DMG MBC1B N 9423BA014,NEC,Week 23/1994,1994,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-EHX-0,Entry #1,3615retro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-EHX-0/3615retro-1.html,3615Retro,"Tetris 2 (USA, Europe) (SGB Enhanced)",DMG-EH-FAH,23,DMG-BEAN-02,I,2,June/1994,1994,June,,ROM,μPD23C1001EAGW,Ⓜ AT&T JAPAN DMG-EHX-0 C1 23C1001EAGW-K66 9425E9008,AT&T Technologies,Week 25/1994,1994,,25,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9414 7 A,Sharp,Week 14/1994,1994,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea19a9d9,0a2e27e279ee4faac326b0cf620b269b,1f88be9dea864eaa74c3b5ce3488e61139818e8d,2c3bc48a4ec9b6c640b83ce6524570f472db329d4a96d0b527b34abd42b7d695
DMG-EMX-0,Entry #1,ikk5-1,https://gbhwdb.gekkio.fi/cartridges/DMG-EMX-0/ikk5-1.html,ikk5,"Chessmaster, The (Europe)",DMG-EM-FAH,22,DMG-BEAN-02,I,3,October/1992,1992,October,,ROM,LH53514,DMG-EMX-0 S LH5314F7 JAPAN B1 9244 D,Sharp,Week 44/1992,1992,,44,Mapper,MBC1B1,DMG MBC1B1 Nintendo S 9224 3 A,Sharp,Week 24/1992,1992,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-F1A-1,Entry #1,3615retro-1,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/3615retro-1.html,3615Retro,F-1 Race (World) (Rev 1),DMG-F1-EUR,20A,DMG-GDAN-10,I,4,December/1997,1997,December,,ROM,LH530800A,DMG-F1A-1 S LH531H2M JAPAN C1 9806 E,Sharp,Week 6/1998,1998,,6,Mapper,MBC2A,DMG MBC2A Nintendo S 9750 7 AB,Sharp,Week 50/1997,1997,,50,Supervisor & Reset,BA6129A,6129A 7C62,ROHM,December/1997,1997,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,,,,,,,ab83bd70,8ac5c061641b2a8b4c44b46ef693aeef,0256082f482af57e0472f5713a432a22bfa4d2fc,32ff6a1b3e5a53584dfe9e90ce5311b5afac48c9e0d2c0a3ac81fc39d333a961
DMG-F1A-1,Entry #1,beckybecky125-1,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/beckybecky125-1.html,beckybecky125,F-1 Race (World) (Rev 1),DMG-F1-USA-1,22A,DMG-GDAN-10,I,1,March/1998,1998,March,,ROM,μPD23C1001EUGW,DMG-F1A-1 C1 N-1001EUGW-J17 9812E7031,NEC,Week 12/1998,1998,,12,Mapper,MBC2A,DMG MBC2-A Nintendo P 8'27,Panasonic,February/1998,1998,February,,Supervisor & Reset,BA6129A,6129A 8274,ROHM,February/1998,1998,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,97-12,,December/1997,1997,December,,ab83bd70,8ac5c061641b2a8b4c44b46ef693aeef,0256082f482af57e0472f5713a432a22bfa4d2fc,32ff6a1b3e5a53584dfe9e90ce5311b5afac48c9e0d2c0a3ac81fc39d333a961
DMG-F1A-1,Entry #2,beckybecky125-2,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/beckybecky125-2.html,beckybecky125,F-1 Race (World) (Rev 1),DMG-F1-USA,23A,DMG-GDAN-03,I,6,June/1991,1991,June,,ROM,μPD23C1001EAGW,DMG-F1A-1 C1 N-1001EAGW-J02 9138K9003,NEC,Week 38/1991,1991,,38,Mapper,MBC2A,Nintendo DMG MBC2A N 9130CA018,NEC,Week 30/1991,1991,,30,Supervisor & Reset,MM1026A,1951 26A,Mitsumi,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,91-09,,September/1991,1991,September,,ab83bd70,8ac5c061641b2a8b4c44b46ef693aeef,0256082f482af57e0472f5713a432a22bfa4d2fc,32ff6a1b3e5a53584dfe9e90ce5311b5afac48c9e0d2c0a3ac81fc39d333a961
DMG-F1A-1,Entry #1,ben-black-1,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/ben-black-1.html,Ben Black,F-1 Race (World) (Rev 1),DMG-F1-USA,23A,DMG-GDAN-03,I,6,July/1991,1991,July,,ROM,LH530800,DMG-F1A-1 S LH5308PS JAPAN C1 9128 E,Sharp,Week 28/1991,1991,,28,Mapper,MBC2A,Nintendo DMG MBC2A N 9126CA040,NEC,Week 26/1991,1991,,26,Supervisor & Reset,MM1026A,165 26A,Mitsumi,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,,,,,,,,,,
DMG-F1A-1,Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/gekkio-1.html,gekkio,F-1 Race (World) (Rev 1),DMG-F1-EUR,,DMG-GDAN-10,I,3,August/1998,1998,August,,ROM,LH530800A,DMG-F1A-1 S LH531H2M JAPAN C1 9838 D,Sharp,Week 38/1998,1998,,38,Mapper,MBC2A,DMG MBC2-A Nintendo P 8'73,Panasonic,July/1998,1998,July,,Supervisor & Reset,BA6129A,6129A 8R42,ROHM,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,98-08,Maxell,August/1998,1998,August,,,,,32ff6a1b3e5a53584dfe9e90ce5311b5afac48c9e0d2c0a3ac81fc39d333a961
DMG-F1A-1,Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/gekkio-2.html,gekkio,F-1 Race (World) (Rev 1),DMG-F1-EUR,22A,DMG-GDAN-10,I,3,May/1997,1997,May,,ROM,LH530800A,DMG-F1A-1 S LH531H2M JAPAN C1 9721 E,Sharp,Week 21/1997,1997,,21,Mapper,MBC2A,DMG MBC2A Nintendo S 9716 5 AB,Sharp,Week 16/1997,1997,,16,Supervisor & Reset,MM1026A,713 26A,Mitsumi,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,97-05,,May/1997,1997,May,,,,,32ff6a1b3e5a53584dfe9e90ce5311b5afac48c9e0d2c0a3ac81fc39d333a961
DMG-F1A-1,Entry #3,gekkio-3,https://gbhwdb.gekkio.fi/cartridges/DMG-F1A-1/gekkio-3.html,gekkio,F-1 Race (World) (Rev 1),DMG-F1-SCN,23A,DMG-GDAN-03,I,4,June/1991,1991,June,,ROM,LH530800,DMG-F1A-1 S LH5308PS JAPAN C1 9126 E,Sharp,Week 26/1991,1991,,26,Mapper,MBC2A,DMG MBC2-A Nintendo P 1'59,Panasonic,May/1991,1991,May,,Supervisor & Reset,MM1026A,165 26A,Mitsumi,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR1616,91-06,Maxell,June/1991,1991,June,,,,,
